student_id,emails_opened,links_clicked,converted
1663,14,13,True
1664,12,1,True
1665,12,12,True
1666,9,4,True
1667,15,15,True
1668,0,0,False
1669,2,0,True
1670,1,0,False
1671,5,5,False
1672,8,1,True
1673,10,10,True
1674,8,8,True
1675,12,4,True
1676,4,3,True
1677,6,0,False
1678,2,0,False
1679,7,7,True
1680,11,6,True
1681,7,3,True
1682,8,3,False
1683,2,2,True
1684,0,0,False
1685,5,2,True
1686,2,0,False
1687,12,12,True
1688,12,2,True
1689,11,7,True
1690,9,4,True
1691,4,4,True
1692,9,2,True
1693,5,3,True
1694,4,0,False
1695,8,0,False
1696,9,7,True
1697,2,0,False
1698,3,3,True
1699,13,8,False
1700,2,2,True
1701,7,2,True
1702,9,1,True
1703,11,0,False
1704,7,3,True
1705,1,1,True
1706,5,5,True
1707,5,4,True
1708,4,3,True
1709,14,10,True
1710,8,4,False
1711,12,3,True
1712,9,6,True
1713,8,6,False
1714,3,1,True
1715,0,0,False
1716,11,2,False
1717,2,2,False
1718,11,9,True
1719,2,0,False
1720,13,6,True
1721,5,1,True
1722,11,1,True
1723,10,2,True
1724,8,4,True
1725,0,0,False
1726,15,12,True
1727,3,0,False
1728,2,2,True
1729,5,2,False
1730,15,6,True
1731,3,2,True
1732,5,1,False
1733,14,4,True
1734,8,5,False
1735,3,3,False
1736,7,3,True
1737,13,5,True
1738,8,8,True
1739,11,7,True
1740,11,11,True
1741,13,6,False
1742,11,5,True
1743,2,1,True
1744,12,4,True
1745,6,3,True
1746,3,3,False
1747,9,7,False
1748,5,1,False
1749,4,4,False
1750,9,5,True
1751,3,3,False
1752,10,1,True
1753,9,1,True
1754,0,0,False
1755,8,0,True
1756,10,3,True
1757,0,0,False
1758,8,2,True
1759,14,12,True
1760,3,0,False
1761,14,9,True
1762,13,5,True
1763,2,0,False
1764,15,0,False
1765,14,8,True
1766,10,7,False
1767,3,3,False
1768,2,1,False
1769,13,7,True
1770,13,6,True
1771,10,1,False
1772,5,0,True
1773,11,2,True
1774,11,7,True
1775,1,0,False
1776,10,4,False
1777,2,2,False
1778,0,0,False
1779,10,1,True
1780,2,0,False
1781,15,15,True
1782,1,1,True
1783,8,6,False
1784,14,5,True
1785,3,3,False
1786,9,0,True
1787,3,1,False
1788,9,2,False
1789,6,4,True
1790,12,9,True
1791,14,1,False
1792,11,7,True
1793,3,3,False
1794,9,5,True
1795,4,1,False
1796,1,0,False
1797,14,12,False
1798,6,0,True
1799,3,2,False
1800,12,0,True
1801,12,11,False
1802,13,2,False
1803,5,1,True
1804,11,3,True
1805,5,0,False
1806,11,3,True
1807,14,2,True
1808,4,0,False
1809,14,5,False
1810,0,0,False
1811,15,6,False
1812,7,7,True
1813,7,7,True
1814,11,11,False
1815,6,0,False
1816,4,4,True
1817,3,3,False
1818,1,1,False
1819,13,7,True
1820,9,2,True
1821,2,2,False
1822,13,13,False
1823,14,11,True
1824,0,0,False
1825,14,2,True
1826,5,1,False
1827,15,0,False
1828,14,7,True
1829,2,1,False
1830,9,2,False
1831,9,3,True
1832,4,4,True
1833,4,0,True
1834,6,3,True
1835,8,0,True
1836,5,5,True
1837,8,2,True
1838,6,0,False
1839,3,0,False
1840,8,3,True
1841,14,1,True
1842,6,0,False
1843,9,5,True
1844,4,3,False
1845,12,8,True
1846,3,3,True
1847,9,6,True
1848,8,8,False
1849,5,1,True
1850,12,4,True
1851,10,0,True
1852,8,7,True
1853,15,9,True
1854,11,8,True
1855,9,0,False
1856,13,6,True
1857,4,2,True
1858,2,0,False
1859,1,0,False
1860,8,1,False
1861,3,0,False
1862,1,1,False
1863,3,0,False
1864,12,9,True
1865,5,3,False
1866,2,1,False
1867,15,5,True
1868,5,0,False
1869,2,1,True
1870,1,0,False
1871,6,1,False
1872,9,0,False
1873,13,13,True
1874,12,4,True
1875,12,11,True
1876,15,5,True
1877,14,14,True
1878,15,6,True
1879,15,1,True
1880,1,1,False
1881,4,0,False
1882,9,4,True
1883,15,2,True
1884,2,2,False
1885,15,6,True
1886,4,0,False
1887,2,0,False
1888,14,10,True
1889,2,0,False
1890,12,4,True
1891,0,0,False
1892,6,4,False
1893,9,2,True
1894,7,4,True
1895,15,1,True
1896,9,9,True
1897,4,2,False
1898,3,3,False
1899,9,0,False
1900,8,8,False
1901,11,2,True
1902,8,3,True
1903,11,6,True
1904,12,3,True
1905,2,2,True
1906,2,0,False
1907,1,1,False
1908,11,7,True
1909,15,8,True
1910,10,6,True
1911,13,4,True
1912,13,7,True
1913,14,12,True
1914,2,0,False
1915,3,3,False
1916,8,0,True
1917,9,2,True
1918,13,11,True
1919,11,3,True
1920,9,4,True
1921,4,0,False
1922,3,0,True
1923,6,2,False
1924,1,0,False
1925,3,1,False
1926,2,1,False
1927,1,1,False
1928,2,2,False
1929,15,13,True
1930,14,9,True
1931,1,1,False
1932,6,6,True
1933,0,0,False
1934,15,11,True
1935,10,0,False
1936,6,2,True
1937,11,1,True
1938,13,4,True
1939,9,2,False
1940,4,0,False
1941,10,9,True
1942,6,6,True
1943,3,2,True
1944,11,9,True
1945,11,9,True
1946,8,1,False
1947,14,1,True
1948,10,5,False
1949,6,3,False
1950,3,0,True
1951,15,0,True
1952,1,0,False
1953,11,3,True
1954,12,1,False
1955,8,1,True
1956,4,0,False
1957,10,1,True
1958,3,0,True
1959,9,6,True
1960,5,3,True
1961,15,7,True
1962,5,0,False
1963,8,5,True
1964,6,2,True
1965,12,7,True
1966,6,5,True
1967,3,1,False
1968,2,2,False
1969,5,2,True
1970,12,6,True
1971,4,4,True
1972,6,5,False
1973,5,0,False
1974,8,4,True
1975,12,0,True
1976,9,6,True
1977,4,0,False
1978,8,8,True
1979,14,5,True
1980,6,3,False
1981,0,0,False
1982,3,1,False
1983,6,2,True
1984,7,6,False
1985,8,1,False
1986,11,1,True
1987,0,0,False
1988,11,6,True
1989,4,2,False
1990,8,8,True
1991,13,8,True
1992,12,1,True
1993,10,8,True
1994,0,0,False
1995,0,0,False
1996,6,0,False
1997,1,1,False
1998,8,8,True
1999,7,6,True
2000,14,3,True
2001,6,6,True
2002,12,11,True
2003,12,3,True
2004,14,5,True
2005,0,0,False
2006,2,0,True
2007,6,6,True
2008,6,4,True
2009,8,2,False
2010,5,4,False
2011,4,4,False
2012,3,2,False
2013,11,11,True
2014,12,0,True
2015,5,4,False
2016,9,4,True
2017,0,0,False
2018,2,0,False
2019,15,5,True
2020,4,2,False
2021,9,2,True
2022,10,0,True
2023,9,3,False
2024,7,3,False
2025,12,0,True
2026,4,3,True
2027,4,1,False
2028,4,4,True
2029,15,8,True
2030,8,5,True
2031,0,0,False
2032,3,3,False
2033,12,5,True
2034,15,9,False
2035,3,1,False
2036,13,4,True
2037,9,8,True
2038,4,3,True
2039,11,9,True
2040,3,2,True
2041,7,6,True
2042,14,7,True
2043,3,0,False
2044,9,4,True
2045,3,2,False
2046,0,0,False
2047,6,0,False
2048,12,1,True
2049,4,2,False
2050,4,4,True
2051,8,2,False
2052,3,0,False
2053,10,9,False
2054,5,4,False
2055,11,1,True
2056,15,9,True
2057,9,7,False
2058,13,12,True
2059,7,6,True
2060,6,6,True
2061,0,0,False
2062,1,0,False
2063,14,12,True
2064,5,2,True
2065,5,0,False
2066,4,0,False
2067,7,5,True
2068,7,7,False
2069,10,1,False
2070,13,10,True
2071,8,5,True
2072,1,1,False
2073,14,2,True
2074,11,9,True
2075,10,5,True
2076,5,4,True
2077,14,7,True
2078,5,2,False
2079,9,5,True
2080,10,5,True
2081,4,1,False
2082,10,4,True
2083,14,14,True
2084,3,1,False
2085,12,7,True
2086,11,10,False
2087,7,7,True
2088,13,11,True
2089,6,0,True
2090,2,1,True
2091,11,5,False
2092,15,13,True
2093,11,10,True
2094,12,6,True
2095,11,11,True
2096,15,8,True
2097,12,3,True
2098,15,1,True
2099,0,0,False
2100,12,3,False
2101,13,10,True
2102,4,3,False
2103,14,13,True
2104,14,5,False
2105,8,0,True
2106,2,2,False
2107,13,5,True
2108,5,1,False
2109,15,12,True
2110,14,2,True
2111,13,0,True
2112,9,1,True
2113,11,8,False
2114,5,4,True
2115,7,5,True
2116,2,2,False
2117,14,4,True
2118,0,0,False
2119,1,1,False
2120,8,0,False
2121,15,2,True
2122,10,3,True
2123,13,1,True
2124,10,10,True
2125,8,0,False
2126,14,8,True
2127,5,0,True
2128,2,0,False
2129,0,0,False
2130,7,5,True
2131,2,1,False
2132,10,10,True
2133,3,2,False
2134,4,1,True
2135,1,1,True
2136,15,2,False
2137,6,3,False
2138,12,6,True
2139,0,0,False
2140,1,1,False
2141,13,0,False
2142,1,1,False
2143,11,1,True
2144,7,2,False
2145,8,0,False
2146,3,2,False
2147,1,1,False
2148,8,3,False
2149,6,2,True
2150,14,3,True
2151,9,6,True
2152,11,2,True
2153,2,0,False
2154,8,1,True
2155,3,1,False
2156,4,3,True
2157,7,5,False
2158,5,3,True
2159,6,6,False
2160,13,12,True
2161,10,6,True
2162,13,9,True
2163,12,8,True
2164,8,7,True
2165,6,0,False
2166,15,13,True
2167,3,1,False
2168,7,4,False
2169,8,3,True
2170,9,5,True
2171,8,4,True
2172,1,0,False
2173,7,0,False
2174,15,3,False
2175,9,6,True
2176,1,0,False
2177,0,0,False
2178,2,2,True
2179,13,13,True
2180,2,0,False
2181,3,1,False
2182,1,0,False
2183,9,7,True
2184,8,4,True
2185,8,4,True
2186,7,2,True
2187,15,4,True
2188,2,2,False
2189,10,1,False
2190,2,0,False
2191,11,11,True
2192,4,3,True
2193,4,0,False
2194,11,1,True
2195,13,2,True
2196,0,0,False
2197,0,0,False
2198,15,13,True
2199,3,2,True
2200,14,2,True
2201,11,5,False
2202,13,12,True
2203,6,0,False
2204,8,3,True
2205,2,2,True
2206,15,6,True
2207,13,13,False
2208,2,2,False
2209,1,0,False
2210,15,14,True
2211,3,0,False
2212,10,3,True
2213,10,9,True
2214,10,8,True
2215,11,10,True
2216,9,9,True
2217,0,0,False
2218,13,13,False
2219,4,1,False
2220,2,0,False
2221,4,0,False
2222,1,1,False
2223,1,1,False
2224,11,5,True
2225,14,12,True
2226,4,2,True
2227,14,14,True
2228,13,7,True
2229,4,2,False
2230,12,6,True
2231,15,0,True
2232,15,6,False
2233,15,4,True
2234,0,0,False
2235,3,1,True
2236,13,2,True
2237,12,8,True
2238,5,3,True
2239,5,4,True
2240,1,1,False
2241,10,10,True
2242,12,0,False
2243,12,8,True
2244,10,8,False
2245,7,2,True
2246,2,2,False
2247,7,3,False
2248,8,4,True
2249,15,10,False
2250,9,8,True
2251,13,4,False
2252,0,0,False
2253,13,2,True
2254,9,4,False
2255,3,3,False
2256,2,1,False
2257,12,12,True
2258,3,3,True
2259,1,0,False
2260,0,0,False
2261,14,4,True
2262,3,1,False
2263,1,1,False
2264,12,0,True
2265,0,0,False
2266,10,6,True
2267,0,0,False
2268,3,3,True
2269,0,0,False
2270,4,2,True
2271,1,1,False
2272,0,0,False
2273,14,13,True
2274,4,3,False
2275,13,12,False
2276,12,7,True
2277,10,8,True
2278,13,0,True
2279,10,0,True
2280,11,8,True
2281,8,1,False
2282,12,5,True
2283,15,5,False
2284,4,3,True
2285,10,2,True
2286,15,3,True
2287,15,1,True
2288,13,8,True
2289,15,4,False
2290,2,1,False
2291,10,4,True
2292,7,3,True
2293,10,8,True
2294,13,3,True
2295,2,0,True
2296,1,1,False
2297,7,6,False
2298,11,10,False
2299,3,2,True
2300,7,0,True
2301,2,2,False
2302,12,2,False
2303,0,0,False
2304,13,6,True
2305,2,0,False
2306,2,2,False
2307,2,1,True
2308,6,5,True
2309,13,5,True
2310,13,6,True
2311,9,5,True
2312,2,2,True
2313,15,11,False
2314,7,7,True
2315,6,3,False
2316,5,2,True
2317,5,5,True
2318,12,1,False
2319,2,0,False
2320,10,2,True
2321,2,2,False
2322,7,3,True
2323,6,0,True
2324,12,0,False
2325,5,4,True
2326,11,7,True
2327,14,5,True
2328,9,1,True
2329,9,5,True
2330,15,4,False
2331,10,9,False
2332,0,0,False
2333,12,4,True
2334,2,0,False
2335,0,0,False
2336,8,5,True
2337,4,2,True
2338,8,2,True
2339,10,1,True
2340,7,6,True
2341,4,2,False
2342,13,13,True
2343,6,5,True
2344,6,0,False
2345,3,1,True
2346,3,1,False
2347,6,5,False
2348,13,7,True
2349,1,0,False
2350,3,1,False
2351,11,11,True
2352,4,0,False
2353,2,0,False
2354,0,0,False
2355,6,5,True
2356,15,6,False
2357,6,0,False
2358,2,0,False
2359,2,2,False
2360,13,13,False
2361,5,0,False
2362,4,4,True
2363,3,0,False
2364,6,6,True
2365,13,2,False
2366,7,5,True
2367,0,0,False
2368,14,7,True
2369,13,8,True
2370,13,8,True
2371,1,0,False
2372,13,4,True
2373,6,5,True
2374,12,4,True
2375,0,0,False
2376,5,5,False
2377,0,0,False
2378,1,1,False
2379,8,2,False
2380,4,2,False
2381,1,0,False
2382,12,8,True
2383,6,6,True
2384,3,2,False
2385,12,5,True
2386,12,6,True
2387,3,2,True
2388,7,4,True
2389,8,5,False
2390,10,3,True
2391,6,5,True
2392,13,3,True
2393,11,10,True
2394,2,0,False
2395,11,9,True
2396,2,2,True
2397,13,6,True
2398,8,0,False
2399,11,7,True
2400,15,1,True
2401,3,2,False
2402,5,1,False
2403,10,9,True
2404,12,5,True
2405,11,2,True
2406,11,0,False
2407,9,4,True
2408,0,0,False
2409,8,8,True
2410,9,8,True
2411,12,11,True
2412,3,3,True
2413,14,11,True
2414,12,8,False
2415,13,10,True
2416,13,9,True
2417,0,0,False
2418,15,7,True
2419,1,0,False
2420,1,1,False
2421,13,7,True
2422,8,3,True
2423,0,0,False
2424,14,0,True
2425,10,0,True
2426,6,1,True
2427,9,3,True
2428,15,4,False
2429,15,9,True
2430,13,11,True
2431,11,3,True
2432,0,0,False
2433,12,1,False
2434,1,0,False
2435,10,2,True
2436,5,1,False
2437,1,1,False
2438,10,7,True
2439,9,6,True
2440,1,1,False
2441,4,0,False
2442,2,0,False
2443,12,8,True
2444,5,3,True
2445,9,0,True
2446,2,1,False
2447,14,11,True
2448,2,2,False
2449,4,3,True
2450,11,11,False
2451,6,6,True
2452,8,8,True
2453,4,3,True
2454,7,4,True
2455,8,6,True
2456,14,11,True
2457,12,10,True
2458,6,2,False
2459,15,7,True
2460,9,5,True
2461,9,7,True
2462,8,7,True
2463,6,0,False
2464,0,0,False
2465,4,1,True
2466,14,8,True
2467,4,0,False
2468,8,2,False
2469,14,3,True
2470,14,7,True
2471,0,0,False
2472,3,2,False
2473,10,8,True
2474,13,1,True
2475,8,3,True
2476,11,9,True
2477,1,1,False
2478,14,7,True
2479,10,4,True
2480,9,0,False
2481,9,2,True
2482,0,0,False
2483,15,10,True
2484,0,0,False
2485,12,11,True
2486,12,10,True
2487,6,6,True
2488,5,3,False
2489,6,3,False
2490,1,1,False
2491,1,1,False
2492,5,0,False
2493,7,3,True
2494,0,0,False
2495,6,3,False
2496,8,0,False
2497,6,0,False
2498,4,3,True
2499,12,7,True
2500,8,5,True
2501,6,5,True
2502,5,1,False
2503,10,0,True
2504,12,7,True
2505,9,8,False
2506,0,0,False
2507,11,9,True
2508,15,9,True
2509,0,0,False
2510,4,1,False
2511,7,7,False
2512,3,2,False
2513,9,3,True
2514,1,0,False
2515,14,13,False
2516,8,2,True
2517,9,0,False
2518,12,9,True
2519,10,7,True
2520,10,3,True
2521,10,1,True
2522,4,0,False
2523,2,1,False
2524,1,1,False
2525,5,1,True
2526,15,1,True
2527,2,0,False
2528,6,3,True
2529,0,0,False
2530,9,0,False
2531,13,4,False
2532,4,4,False
2533,11,5,True
2534,14,10,True
2535,5,0,True
2536,4,1,False
2537,9,4,True
2538,3,1,True
2539,12,1,True
2540,11,5,True
2541,15,1,True
2542,6,3,True
2543,12,4,False
2544,11,1,False
2545,3,1,True
2546,9,1,True
2547,5,5,True
2548,11,0,True
2549,4,1,True
2550,5,5,False
2551,3,1,False
2552,4,4,True
2553,3,2,False
2554,15,7,True
2555,5,1,True
2556,8,1,True
2557,2,0,False
2558,2,2,False
2559,10,3,True
2560,2,0,False
2561,15,9,False
2562,5,5,True
2563,9,3,True
2564,3,2,False
2565,3,3,False
2566,2,1,False
2567,0,0,False
2568,3,0,False
2569,6,5,True
2570,13,11,True
2571,1,0,False
2572,3,0,False
2573,9,8,True
2574,0,0,False
2575,11,6,False
2576,0,0,False
2577,6,5,True
2578,15,6,True
2579,11,2,True
2580,6,4,True
2581,11,10,True
2582,4,0,False
2583,10,6,True
2584,14,9,True
2585,13,7,False
2586,2,0,False
2587,9,4,True
2588,3,1,True
2589,14,2,True
2590,6,1,False
2591,5,2,False
2592,14,12,True
2593,6,0,False
2594,13,13,True
2595,15,13,True
2596,5,0,False
2597,4,1,False
2598,11,4,True
2599,0,0,False
2600,2,1,False
2601,8,5,True
2602,3,2,False
2603,4,1,False
2604,8,8,True
2605,0,0,False
2606,9,5,True
2607,5,5,True
2608,2,1,False
2609,1,1,False
2610,13,4,True
2611,14,10,True
2612,15,4,True
2613,5,3,False
2614,3,2,False
2615,7,4,False
2616,11,3,True
2617,9,3,True
2618,4,3,False
2619,6,1,True
2620,5,0,False
2621,4,0,False
2622,12,4,True
2623,0,0,False
2624,8,4,True
2625,11,6,True
2626,11,1,True
2627,15,8,True
2628,11,0,True
2629,9,4,False
2630,4,0,False
2631,8,5,True
2632,2,0,False
2633,6,0,False
2634,14,14,True
2635,9,9,True
2636,8,2,True
2637,7,2,False
2638,10,10,True
2639,14,13,True
2640,14,14,False
2641,13,11,True
2642,8,5,True
2643,10,0,False
2644,9,7,True
2645,12,11,True
2646,13,3,True
2647,5,4,False
2648,2,0,False
2649,10,9,True
2650,11,1,True
2651,3,2,False
2652,7,1,False
2653,13,6,True
2654,11,6,True
2655,13,13,True
2656,1,1,False
2657,6,1,True
2658,1,0,False
2659,9,0,False
2660,11,5,True
2661,9,1,True
2662,12,11,False
2663,6,2,False
2664,4,4,True
2665,12,12,True
2666,15,14,True
2667,3,3,True
2668,13,13,True
2669,12,12,True
2670,14,6,True
2671,12,3,True
2672,11,5,True
2673,3,3,True
2674,1,1,False
2675,13,7,True
2676,7,2,True
2677,13,2,True
2678,9,3,True
2679,5,4,False
2680,2,1,False
2681,6,3,True
2682,9,7,True
2683,9,1,True
2684,6,1,False
2685,13,11,False
2686,3,0,False
2687,13,7,True
2688,1,1,False
2689,10,0,True
2690,3,3,False
2691,11,4,True
2692,1,1,True
2693,9,6,True
2694,15,12,True
2695,11,7,False
2696,9,6,True
2697,0,0,False
2698,12,3,True
2699,9,2,True
2700,13,6,True
2701,15,3,False
2702,4,0,False
2703,13,6,True
2704,10,6,True
2705,7,0,False
2706,1,1,False
2707,15,15,True
2708,6,3,True
2709,14,6,True
2710,8,7,True
2711,13,5,True
2712,15,3,True
2713,0,0,False
2714,5,3,True
2715,4,1,True
2716,8,5,True
2717,5,2,False
2718,2,1,False
2719,5,3,True
2720,2,0,False
2721,10,10,True
2722,2,2,True
2723,0,0,False
2724,0,0,False
2725,7,1,True
2726,13,7,True
2727,6,6,True
2728,1,1,True
2729,6,4,True
2730,1,1,False
2731,5,2,False
2732,11,6,True
2733,2,0,True
2734,6,0,False
2735,14,13,True
2736,12,3,True
2737,0,0,False
2738,1,1,False
2739,3,3,True
2740,12,10,True
2741,3,1,False
2742,12,3,True
2743,11,3,True
2744,13,1,True
2745,0,0,False
2746,0,0,False
2747,0,0,False
2748,15,8,False
2749,15,11,True
2750,8,0,True
2751,7,7,True
2752,6,4,True
2753,4,3,False
2754,7,5,True
2755,8,4,True
2756,0,0,False
2757,14,14,True
2758,1,0,False
2759,10,2,True
2760,8,5,True
2761,14,10,True
2762,9,5,True
2763,12,6,True
2764,6,0,False
2765,4,4,False
2766,13,3,True
2767,13,3,False
2768,14,3,True
2769,6,6,True
2770,11,6,True
2771,7,6,True
2772,10,7,True
2773,1,0,False
2774,1,0,False
2775,3,3,True
2776,5,1,False
2777,12,2,True
2778,7,4,False
2779,7,5,False
2780,2,0,True
2781,10,7,True
2782,4,0,False
2783,13,0,True
2784,5,4,True
2785,4,4,True
2786,4,2,True
2787,9,5,False
2788,7,1,False
2789,1,1,False
2790,1,1,True
2791,12,0,True
2792,13,7,True
2793,7,5,False
2794,7,4,True
2795,15,2,True
2796,3,2,False
2797,13,3,True
2798,0,0,False
2799,2,0,False
2800,2,0,False
2801,6,0,True
2802,0,0,False
2803,12,7,True
2804,9,7,True
2805,1,0,False
2806,1,0,False
2807,6,5,True
2808,4,0,False
2809,10,8,True
2810,8,2,True
2811,10,1,False
2812,13,8,True
2813,7,2,True
2814,2,1,False
2815,12,7,True
2816,14,3,True
2817,8,6,True
2818,15,13,False
2819,12,8,True
2820,6,0,False
2821,15,6,True
2822,7,7,True
2823,9,6,True
2824,8,3,True
2825,10,0,False
2826,5,2,False
2827,0,0,False
2828,10,5,True
2829,7,5,True
2830,15,8,True
2831,1,1,False
2832,1,1,False
2833,14,13,True
2834,8,8,True
2835,7,0,False
2836,13,13,True
2837,0,0,False
2838,14,5,True
2839,7,3,False
2840,11,6,True
2841,13,12,True
2842,0,0,False
2843,8,2,True
2844,7,6,True
2845,10,4,True
2846,9,3,True
2847,6,6,True
2848,0,0,False
2849,11,3,False
2850,13,3,True
2851,2,2,False
2852,1,1,False
2853,14,10,True
2854,1,1,False
2855,9,4,True
2856,4,4,True
2857,5,2,False
2858,9,8,True
2859,14,4,True
2860,5,0,False
2861,6,0,False
2862,1,1,False
2863,15,12,True
2864,12,12,True
2865,8,6,True
2866,8,1,True
2867,15,2,True
2868,15,14,True
2869,3,0,False
2870,13,3,False
2871,13,2,True
2872,13,3,False
2873,1,0,False
2874,10,10,True
2875,15,13,True
2876,7,5,True
2877,12,6,True
2878,6,3,False
2879,0,0,False
2880,4,0,True
2881,5,2,True
2882,13,1,True
2883,8,7,True
2884,9,4,True
2885,3,2,True
2886,13,8,True
2887,5,3,False
2888,4,4,True
2889,1,0,False
2890,15,3,True
2891,13,0,False
2892,6,1,False
2893,0,0,False
2894,7,2,False
2895,5,1,True
2896,15,10,False
2897,3,0,False
2898,11,9,True
2899,14,1,True
2900,2,0,False
2901,14,7,True
2902,3,3,True
2903,10,9,False
2904,1,1,True
2905,14,8,True
2906,3,0,False
2907,2,2,True
2908,7,4,False
2909,8,0,False
2910,13,10,True
2911,1,0,False
2912,14,4,True
2913,6,2,False
2914,1,1,False
2915,9,2,False
2916,9,9,True
2917,8,2,True
2918,12,7,True
2919,13,7,True
2920,13,6,True
2921,2,1,False
2922,6,6,True
2923,4,2,False
2924,6,5,False
2925,15,6,True
2926,5,3,False
2927,1,0,False
2928,9,4,True
2929,1,0,True
2930,9,2,False
2931,7,5,True
2932,3,1,True
2933,15,13,True
2934,8,4,True
2935,5,4,False
2936,2,0,True
2937,10,2,True
2938,14,0,True
2939,1,1,False
2940,9,6,False
2941,11,2,False
2942,2,2,False
2943,4,1,False
2944,4,2,True
2945,14,6,True
2946,4,0,False
2947,11,4,True
2948,13,10,False
2949,13,12,True
2950,6,3,False
2951,14,0,True
2952,1,1,False
2953,11,7,True
2954,11,3,False
2955,4,2,False
2956,14,8,True
2957,6,3,True
2958,3,3,False
2959,2,2,False
2960,11,11,True
2961,3,0,False
2962,15,2,True
2963,15,10,False
2964,2,1,False
2965,3,3,True
2966,6,3,True
2967,1,1,True
2968,11,7,True
2969,12,2,True
2970,0,0,False
2971,0,0,False
2972,15,2,True
2973,9,0,True
2974,10,6,True
2975,1,0,False
2976,14,14,True
2977,13,1,False
2978,9,6,True
2979,2,0,False
2980,14,10,True
2981,6,3,False
2982,6,3,False
2983,13,2,False
2984,3,2,False
2985,2,0,False
2986,0,0,False
2987,13,11,True
2988,5,4,True
2989,12,9,True
2990,7,6,True
2991,3,1,False
2992,3,2,False
2993,15,13,True
2994,4,4,True
2995,4,4,True
2996,0,0,False
2997,12,11,True
2998,10,3,True
2999,2,0,False
3000,5,5,True
3001,15,9,True
3002,4,2,True
3003,3,3,False
3004,6,1,False
3005,15,4,True
3006,4,4,True
3007,7,2,False
3008,14,5,True
3009,6,4,True
3010,11,5,True
3011,9,0,False
3012,10,4,True
3013,11,3,True
3014,3,1,False
3015,1,1,True
3016,5,5,True
3017,3,2,False
3018,0,0,False
3019,3,3,False
3020,14,8,True
3021,15,11,True
3022,12,0,True
3023,10,4,True
3024,9,2,True
3025,11,3,True
3026,14,3,True
3027,12,11,True
3028,11,3,True
3029,8,4,True
3030,15,3,True
3031,5,3,False
3032,10,1,True
3033,7,6,True
3034,1,0,False
3035,4,2,False
3036,11,3,False
3037,1,0,False
3038,0,0,False
3039,11,3,True
3040,15,0,False
3041,8,0,True
3042,15,8,True
3043,12,7,True
3044,4,3,False
3045,15,12,True
3046,8,6,True
3047,10,9,True
3048,7,1,False
3049,0,0,False
3050,9,7,True
3051,0,0,False
3052,10,1,True
3053,8,0,False
3054,1,0,False
3055,13,10,True
3056,5,3,False
3057,12,1,True
3058,11,0,True
3059,3,3,False
3060,11,3,True
3061,3,3,False
3062,8,0,False
3063,9,7,True
3064,11,10,True
3065,3,2,False
3066,9,5,False
3067,2,1,False
3068,7,2,True
3069,7,6,True
3070,14,0,True
3071,14,4,True
3072,13,8,True
3073,15,11,True
3074,3,3,False
3075,6,0,False
3076,10,5,True
3077,13,13,True
3078,12,5,False
3079,8,1,False
3080,6,6,True
3081,6,1,True
3082,13,4,True
3083,0,0,False
3084,13,7,True
3085,7,6,True
3086,9,1,False
3087,0,0,False
3088,5,4,True
3089,0,0,False
3090,9,9,False
3091,4,4,True
3092,2,1,True
3093,5,1,False
3094,10,10,True
3095,2,2,False
3096,14,2,True
3097,5,2,False
3098,6,3,True
3099,13,8,True
3100,7,0,True
3101,7,2,False
3102,4,3,True
3103,2,2,True
3104,3,1,False
3105,7,0,False
3106,1,0,False
3107,5,0,True
3108,6,5,True
3109,13,5,False
3110,3,0,True
3111,14,12,True
3112,10,2,False
3113,1,1,False
3114,1,0,False
3115,14,1,True
3116,0,0,False
3117,11,10,True
3118,2,1,True
3119,9,1,True
3120,5,5,False
3121,1,0,False
3122,5,4,True
3123,10,0,False
3124,5,3,True
3125,1,0,False
3126,15,7,True
3127,14,9,True
3128,9,9,False
3129,15,3,True
3130,1,1,False
3131,9,1,True
3132,3,3,True
3133,13,1,True
3134,11,8,True
3135,9,8,True
3136,10,9,True
3137,5,3,True
3138,7,6,True
3139,9,7,True
3140,1,1,False
3141,7,3,False
3142,9,7,True
3143,2,1,False
3144,11,11,True
3145,12,4,True
3146,11,8,False
3147,2,0,False
3148,11,7,True
3149,15,0,True
3150,14,5,True
3151,13,2,False
3152,14,1,True
3153,12,1,False
3154,9,2,False
3155,1,0,True
3156,6,5,True
3157,7,6,True
3158,2,1,False
3159,14,8,True
3160,14,14,False
3161,12,1,False
3162,13,9,True
3163,10,3,True
3164,14,5,True
3165,14,4,False
3166,3,2,True
3167,9,3,False
3168,8,4,True
3169,5,3,True
3170,13,12,True
3171,11,1,True
3172,3,1,False
3173,7,3,True
3174,9,1,True
3175,10,2,True
3176,5,3,True
3177,14,1,True
3178,13,1,False
3179,12,0,True
3180,6,0,True
3181,15,14,True
3182,15,14,True
3183,5,4,False
3184,1,0,False
3185,14,7,True
3186,10,8,True
3187,1,0,False
3188,5,5,True
3189,8,6,True
3190,12,0,True
3191,0,0,False
3192,0,0,False
3193,5,2,False
3194,5,4,True
3195,14,3,True
3196,8,0,False
3197,0,0,False
3198,3,0,False
3199,8,1,True
3200,3,3,True
3201,4,1,False
3202,14,12,True
3203,0,0,False
3204,7,3,False
3205,3,1,False
3206,13,4,True
3207,8,8,True
3208,10,0,True
3209,2,0,False
3210,9,4,True
3211,3,2,False
3212,11,0,True
3213,15,3,True
3214,0,0,False
3215,8,8,True
